Ind,Rep,Side,Sex,Dimension,Arcade,Class,Position,Trait,Value
M12,9,L,male,breadth,mx,molar,2,mxm2,12.22
M12,9,L,male,breadth,mx,molar,3,mxm3,12.73
M12,9,L,male,breadth,mx,premolar,4,mxp4,9.72
M12,10,R,male,breadth,mn,molar,1,mnm1,8.64
M12,10,R,male,breadth,mn,molar,2,mnm2,10.74
M12,10,R,male,breadth,mn,molar,3,mnm3,11.41
M12,10,R,male,breadth,mn,premolar,4,mnp4,7.33
M12,10,R,male,breadth,mx,molar,1,mxm1,10.39
M12,10,R,male,breadth,mx,molar,2,mxm2,12.28
M12,10,R,male,breadth,mx,molar,3,mxm3,12.49
M12,10,R,male,breadth,mx,premolar,4,mxp4,9.56
M12,10,L,male,breadth,mn,molar,1,mnm1,8.82
M12,10,L,male,breadth,mn,molar,2,mnm2,10.48
M12,10,L,male,breadth,mn,molar,3,mnm3,11.79
M12,10,L,male,breadth,mn,premolar,4,mnp4,7.56
M12,10,L,male,breadth,mx,molar,1,mxm1,10.52
M12,10,L,male,breadth,mx,molar,2,mxm2,12.28
M12,10,L,male,breadth,mx,molar,3,mxm3,13.01
M12,10,L,male,breadth,mx,premolar,4,mxp4,9.64
M13,1,R,male,breadth,mn,molar,1,mnm1,8.67
M13,1,R,male,breadth,mn,molar,2,mnm2,11.77
M13,1,R,male,breadth,mn,molar,3,mnm3,10.78
M13,1,R,male,breadth,mn,premolar,4,mnp4,7.45
M13,1,R,male,breadth,mx,molar,1,mxm1,10.49
M13,1,R,male,breadth,mx,molar,2,mxm2,11.46
M13,1,R,male,breadth,mx,molar,3,mxm3,10.86
M13,1,R,male,breadth,mx,premolar,4,mxp4,9.37
M13,1,L,male,breadth,mn,molar,1,mnm1,8.88
M13,1,L,male,breadth,mn,molar,2,mnm2,12.04
M13,1,L,male,breadth,mn,molar,3,mnm3,11.31
M13,1,L,male,breadth,mn,premolar,4,mnp4,7.39
M13,1,L,male,breadth,mx,molar,1,mxm1,10.53
M13,1,L,male,breadth,mx,molar,2,mxm2,11.55
M13,1,L,male,breadth,mx,molar,3,mxm3,10.95
M13,1,L,male,breadth,mx,premolar,4,mxp4,9.3
M13,2,R,male,breadth,mn,molar,1,mnm1,8.57
M13,2,R,male,breadth,mn,molar,2,mnm2,11.29
M13,2,R,male,breadth,mn,molar,3,mnm3,10.93
M13,2,R,male,breadth,mn,premolar,4,mnp4,7.69
M13,2,R,male,breadth,mx,molar,1,mxm1,10.44
M13,2,R,male,breadth,mx,molar,2,mxm2,11.67
M13,2,R,male,breadth,mx,molar,3,mxm3,10.46
M13,2,R,male,breadth,mx,premolar,4,mxp4,9.38
M13,2,L,male,breadth,mn,molar,1,mnm1,8.75
M13,2,L,male,breadth,mn,molar,2,mnm2,11.77
M13,2,L,male,breadth,mn,molar,3,mnm3,11.27
M13,2,L,male,breadth,mn,premolar,4,mnp4,7.47
M13,2,L,male,breadth,mx,molar,1,mxm1,10.55
M13,2,L,male,breadth,mx,molar,2,mxm2,11.25
M13,2,L,male,breadth,mx,molar,3,mxm3,10.84
M13,2,L,male,breadth,mx,premolar,4,mxp4,9.23
M13,3,R,male,breadth,mn,molar,1,mnm1,8.78
M13,3,R,male,breadth,mn,molar,2,mnm2,11.27
M13,3,R,male,breadth,mn,molar,3,mnm3,11.04
M13,3,R,male,breadth,mn,premolar,4,mnp4,7.95
M13,3,R,male,breadth,mx,molar,1,mxm1,10.36
M13,3,R,male,breadth,mx,molar,2,mxm2,11.73
M13,3,R,male,breadth,mx,molar,3,mxm3,10.94
M13,3,R,male,breadth,mx,premolar,4,mxp4,9.37
M13,3,L,male,breadth,mn,molar,1,mnm1,8.76
M13,3,L,male,breadth,mn,molar,2,mnm2,11.77
M13,3,L,male,breadth,mn,molar,3,mnm3,11.25
M13,3,L,male,breadth,mn,premolar,4,mnp4,7.48
M13,3,L,male,breadth,mx,molar,1,mxm1,10.61
M13,3,L,male,breadth,mx,molar,2,mxm2,11.29
M13,3,L,male,breadth,mx,molar,3,mxm3,10.88
M13,3,L,male,breadth,mx,premolar,4,mxp4,9.29
M13,4,R,male,breadth,mn,molar,1,mnm1,8.66
M13,4,R,male,breadth,mn,molar,2,mnm2,11.19
M13,4,R,male,breadth,mn,molar,3,mnm3,10.63
M13,4,R,male,breadth,mn,premolar,4,mnp4,7.45
M13,4,R,male,breadth,mx,molar,1,mxm1,10.31
M13,4,R,male,breadth,mx,molar,2,mxm2,11.34
M13,4,R,male,breadth,mx,molar,3,mxm3,10.98
M13,4,R,male,breadth,mx,premolar,4,mxp4,9.26
M13,4,L,male,breadth,mn,molar,1,mnm1,8.83
M13,4,L,male,breadth,mn,molar,2,mnm2,11.46
M13,4,L,male,breadth,mn,molar,3,mnm3,11.34
M13,4,L,male,breadth,mn,premolar,4,mnp4,7.56
M13,4,L,male,breadth,mx,molar,1,mxm1,10.54
M13,4,L,male,breadth,mx,molar,2,mxm2,11.06
M13,4,L,male,breadth,mx,molar,3,mxm3,10.98
M13,4,L,male,breadth,mx,premolar,4,mxp4,9.26
M13,5,R,male,breadth,mn,molar,1,mnm1,8.79
M13,5,R,male,breadth,mn,molar,2,mnm2,11.25
M13,5,R,male,breadth,mn,molar,3,mnm3,10.89
M13,5,R,male,breadth,mn,premolar,4,mnp4,7.49
M13,5,R,male,breadth,mx,molar,1,mxm1,10.38
M13,5,R,male,breadth,mx,molar,2,mxm2,11.38
M13,5,R,male,breadth,mx,molar,3,mxm3,10.52
M13,5,R,male,breadth,mx,premolar,4,mxp4,9.35
M13,5,L,male,breadth,mn,molar,1,mnm1,8.94
M13,5,L,male,breadth,mn,molar,2,mnm2,11.38
M13,5,L,male,breadth,mn,molar,3,mnm3,11.44
M13,5,L,male,breadth,mn,premolar,4,mnp4,7.87
M13,5,L,male,breadth,mx,molar,1,mxm1,10.58
M13,5,L,male,breadth,mx,molar,2,mxm2,11.75
M13,5,L,male,breadth,mx,molar,3,mxm3,10.87
M13,5,L,male,breadth,mx,premolar,4,mxp4,9.28
M13,6,R,male,breadth,mn,molar,1,mnm1,8.57
M13,6,R,male,breadth,mn,molar,2,mnm2,11.48
M13,6,R,male,breadth,mn,molar,3,mnm3,10.84
M13,6,R,male,breadth,mn,premolar,4,mnp4,7.21
M13,6,R,male,breadth,mx,molar,1,mxm1,10.54
M13,6,R,male,breadth,mx,molar,2,mxm2,11.47
M13,6,R,male,breadth,mx,molar,3,mxm3,10.38
M13,6,R,male,breadth,mx,premolar,4,mxp4,9.32
M13,6,L,male,breadth,mn,molar,1,mnm1,8.66
M13,6,L,male,breadth,mn,molar,2,mnm2,11.49
M13,6,L,male,breadth,mn,molar,3,mnm3,11.35
M13,6,L,male,breadth,mn,premolar,4,mnp4,7.39
M13,6,L,male,breadth,mx,molar,1,mxm1,10.55
M13,6,L,male,breadth,mx,molar,2,mxm2,11.74
M13,6,L,male,breadth,mx,molar,3,mxm3,10.87
M13,6,L,male,breadth,mx,premolar,4,mxp4,9.37
M13,7,R,male,breadth,mn,molar,1,mnm1,8.63
M13,7,R,male,breadth,mn,molar,2,mnm2,11.37
M13,7,R,male,breadth,mn,molar,3,mnm3,10.84
M13,7,R,male,breadth,mn,premolar,4,mnp4,7.18
M13,7,R,male,breadth,mx,molar,1,mxm1,10.36
M13,7,R,male,breadth,mx,molar,2,mxm2,11.55
M13,7,R,male,breadth,mx,molar,3,mxm3,10.76
M13,7,R,male,breadth,mx,premolar,4,mxp4,9.45
M13,7,L,male,breadth,mn,molar,1,mnm1,8.82
M13,7,L,male,breadth,mn,molar,2,mnm2,11.39
M13,7,L,male,breadth,mn,molar,3,mnm3,11.42
M13,7,L,male,breadth,mn,premolar,4,mnp4,7.52
M13,7,L,male,breadth,mx,molar,1,mxm1,10.54
M13,7,L,male,breadth,mx,molar,2,mxm2,11.52
M13,7,L,male,breadth,mx,molar,3,mxm3,10.49
M13,7,L,male,breadth,mx,premolar,4,mxp4,9.43
M13,8,R,male,breadth,mn,molar,1,mnm1,8.75
M13,8,R,male,breadth,mn,molar,2,mnm2,11.12
M13,8,R,male,breadth,mn,molar,3,mnm3,10.59
M13,8,R,male,breadth,mn,premolar,4,mnp4,7.46
M13,8,R,male,breadth,mx,molar,1,mxm1,10.48
M13,8,R,male,breadth,mx,molar,2,mxm2,11.38
M13,8,R,male,breadth,mx,molar,3,mxm3,10.56
M13,8,R,male,breadth,mx,premolar,4,mxp4,9.16
M13,8,L,male,breadth,mn,molar,1,mnm1,8.89
M13,8,L,male,breadth,mn,molar,2,mnm2,11.68
M13,8,L,male,breadth,mn,molar,3,mnm3,11.37
M13,8,L,male,breadth,mn,premolar,4,mnp4,7.59
M13,8,L,male,breadth,mx,molar,1,mxm1,10.51
M13,8,L,male,breadth,mx,molar,2,mxm2,11.73
M13,8,L,male,breadth,mx,molar,3,mxm3,11.06
M13,8,L,male,breadth,mx,premolar,4,mxp4,9.57
M13,9,R,male,breadth,mn,molar,1,mnm1,8.56
M13,9,R,male,breadth,mn,molar,2,mnm2,11.32
M13,9,R,male,breadth,mn,molar,3,mnm3,10.83
M13,9,R,male,breadth,mn,premolar,4,mnp4,7.15
M13,9,R,male,breadth,mx,molar,1,mxm1,10.45
M13,9,R,male,breadth,mx,molar,2,mxm2,11.27
M13,9,R,male,breadth,mx,molar,3,mxm3,10.75
M13,9,R,male,breadth,mx,premolar,4,mxp4,9.24
M13,9,L,male,breadth,mn,molar,1,mnm1,8.73
M13,9,L,male,breadth,mn,molar,2,mnm2,11.66
M13,9,L,male,breadth,mn,molar,3,mnm3,11.45
M13,9,L,male,breadth,mn,premolar,4,mnp4,7.45
M13,9,L,male,breadth,mx,molar,1,mxm1,10.67
M13,9,L,male,breadth,mx,molar,2,mxm2,11.48
M13,9,L,male,breadth,mx,molar,3,mxm3,10.85
M13,9,L,male,breadth,mx,premolar,4,mxp4,9.53
M13,10,R,male,breadth,mn,molar,1,mnm1,8.58
M13,10,R,male,breadth,mn,molar,2,mnm2,11.52
M13,10,R,male,breadth,mn,molar,3,mnm3,10.97
M13,10,R,male,breadth,mn,premolar,4,mnp4,7.37
M13,10,R,male,breadth,mx,molar,1,mxm1,10.47
M13,10,R,male,breadth,mx,molar,2,mxm2,11.55
M13,10,R,male,breadth,mx,molar,3,mxm3,10.68
M13,10,R,male,breadth,mx,premolar,4,mxp4,9.27
M13,10,L,male,breadth,mn,molar,1,mnm1,8.76
M13,10,L,male,breadth,mn,molar,2,mnm2,11.34
M13,10,L,male,breadth,mn,molar,3,mnm3,11.18
M13,10,L,male,breadth,mn,premolar,4,mnp4,7.85
M13,10,L,male,breadth,mx,molar,1,mxm1,10.51
M13,10,L,male,breadth,mx,molar,2,mxm2,11.75
M13,10,L,male,breadth,mx,molar,3,mxm3,10.89
M13,10,L,male,breadth,mx,premolar,4,mxp4,9.44
M14,1,R,male,breadth,mn,molar,1,mnm1,8.85
M14,1,R,male,breadth,mn,molar,2,mnm2,10.64
M14,1,R,male,breadth,mn,molar,3,mnm3,9.83
M14,1,R,male,breadth,mn,premolar,4,mnp4,7.39
M14,1,R,male,breadth,mx,molar,1,mxm1,NA
M14,1,R,male,breadth,mx,molar,2,mxm2,10.98
M14,1,R,male,breadth,mx,molar,3,mxm3,NA
M14,1,R,male,breadth,mx,premolar,4,mxp4,8.68
M14,1,L,male,breadth,mn,molar,1,mnm1,9.13
M14,1,L,male,breadth,mn,molar,2,mnm2,11.19
M14,1,L,male,breadth,mn,molar,3,mnm3,10.27
M14,1,L,male,breadth,mn,premolar,4,mnp4,7.33
M14,1,L,male,breadth,mx,molar,1,mxm1,NA
M14,1,L,male,breadth,mx,molar,2,mxm2,11.47
M14,1,L,male,breadth,mx,molar,3,mxm3,NA
M14,1,L,male,breadth,mx,premolar,4,mxp4,8.88
M14,2,R,male,breadth,mn,molar,1,mnm1,8.71
M14,2,R,male,breadth,mn,molar,2,mnm2,10.56
M14,2,R,male,breadth,mn,molar,3,mnm3,9.62
M14,2,R,male,breadth,mn,premolar,4,mnp4,7.28
M14,2,R,male,breadth,mx,molar,1,mxm1,NA
M14,2,R,male,breadth,mx,molar,2,mxm2,10.91
M14,2,R,male,breadth,mx,molar,3,mxm3,NA
M14,2,R,male,breadth,mx,premolar,4,mxp4,8.68
M14,2,L,male,breadth,mn,molar,1,mnm1,9.16
M14,2,L,male,breadth,mn,molar,2,mnm2,11.11
M14,2,L,male,breadth,mn,molar,3,mnm3,9.95
M14,2,L,male,breadth,mn,premolar,4,mnp4,7.36
M14,2,L,male,breadth,mx,molar,1,mxm1,NA
M14,2,L,male,breadth,mx,molar,2,mxm2,11.49
M14,2,L,male,breadth,mx,molar,3,mxm3,NA
M14,2,L,male,breadth,mx,premolar,4,mxp4,8.88
M14,3,R,male,breadth,mn,molar,1,mnm1,8.85
M14,3,R,male,breadth,mn,molar,2,mnm2,10.32
M14,3,R,male,breadth,mn,molar,3,mnm3,9.78
M14,3,R,male,breadth,mn,premolar,4,mnp4,7.28
M14,3,R,male,breadth,mx,molar,1,mxm1,NA
M14,3,R,male,breadth,mx,molar,2,mxm2,10.97
M14,3,R,male,breadth,mx,molar,3,mxm3,NA
M14,3,R,male,breadth,mx,premolar,4,mxp4,8.65
M14,3,L,male,breadth,mn,molar,1,mnm1,9.03
M14,3,L,male,breadth,mn,molar,2,mnm2,10.62
M14,3,L,male,breadth,mn,molar,3,mnm3,9.95
M14,3,L,male,breadth,mn,premolar,4,mnp4,7.36
M14,3,L,male,breadth,mx,molar,1,mxm1,NA
M14,3,L,male,breadth,mx,molar,2,mxm2,11.41
M14,3,L,male,breadth,mx,molar,3,mxm3,NA
M14,3,L,male,breadth,mx,premolar,4,mxp4,8.92
M14,4,R,male,breadth,mn,molar,1,mnm1,8.77
M14,4,R,male,breadth,mn,molar,2,mnm2,10.25
M14,4,R,male,breadth,mn,molar,3,mnm3,9.74
M14,4,R,male,breadth,mn,premolar,4,mnp4,7.46
M14,4,R,male,breadth,mx,molar,1,mxm1,NA
M14,4,R,male,breadth,mx,molar,2,mxm2,10.86
M14,4,R,male,breadth,mx,molar,3,mxm3,NA
M14,4,R,male,breadth,mx,premolar,4,mxp4,8.65
M14,4,L,male,breadth,mn,molar,1,mnm1,9.07
M14,4,L,male,breadth,mn,molar,2,mnm2,11.09
M14,4,L,male,breadth,mn,molar,3,mnm3,9.98
M14,4,L,male,breadth,mn,premolar,4,mnp4,7.35
M14,4,L,male,breadth,mx,molar,1,mxm1,NA
M14,4,L,male,breadth,mx,molar,2,mxm2,11.57
M14,4,L,male,breadth,mx,molar,3,mxm3,NA
M14,4,L,male,breadth,mx,premolar,4,mxp4,8.84
M14,5,R,male,breadth,mn,molar,1,mnm1,8.68
M14,5,R,male,breadth,mn,molar,2,mnm2,10.75
M14,5,R,male,breadth,mn,molar,3,mnm3,9.88
M14,5,R,male,breadth,mn,premolar,4,mnp4,7.21
M14,5,R,male,breadth,mx,molar,1,mxm1,NA
M14,5,R,male,breadth,mx,molar,2,mxm2,10.96
M14,5,R,male,breadth,mx,molar,3,mxm3,NA
M14,5,R,male,breadth,mx,premolar,4,mxp4,8.65
M14,5,L,male,breadth,mn,molar,1,mnm1,9.07
M14,5,L,male,breadth,mn,molar,2,mnm2,11.26
M14,5,L,male,breadth,mn,molar,3,mnm3,9.95
M14,5,L,male,breadth,mn,premolar,4,mnp4,7.42
M14,5,L,male,breadth,mx,molar,1,mxm1,NA
M14,5,L,male,breadth,mx,molar,2,mxm2,11.57
M14,5,L,male,breadth,mx,molar,3,mxm3,NA
M14,5,L,male,breadth,mx,premolar,4,mxp4,8.83
M14,6,R,male,breadth,mn,molar,1,mnm1,8.67
M14,6,R,male,breadth,mn,molar,2,mnm2,10.03
M14,6,R,male,breadth,mn,molar,3,mnm3,9.63
M14,6,R,male,breadth,mn,premolar,4,mnp4,7.41
M14,6,R,male,breadth,mx,molar,1,mxm1,NA
M14,6,R,male,breadth,mx,molar,2,mxm2,10.76
M14,6,R,male,breadth,mx,molar,3,mxm3,NA
M14,6,R,male,breadth,mx,premolar,4,mxp4,8.66
M14,6,L,male,breadth,mn,molar,1,mnm1,8.94
M14,6,L,male,breadth,mn,molar,2,mnm2,11.21
M14,6,L,male,breadth,mn,molar,3,mnm3,10.36
M14,6,L,male,breadth,mn,premolar,4,mnp4,7.39
M14,6,L,male,breadth,mx,molar,1,mxm1,NA
M14,6,L,male,breadth,mx,molar,2,mxm2,11.51
M14,6,L,male,breadth,mx,molar,3,mxm3,NA
M14,6,L,male,breadth,mx,premolar,4,mxp4,8.84
M14,7,R,male,breadth,mn,molar,1,mnm1,8.7
M14,7,R,male,breadth,mn,molar,2,mnm2,10.62
M14,7,R,male,breadth,mn,molar,3,mnm3,9.88
M14,7,R,male,breadth,mn,premolar,4,mnp4,7.29
M14,7,R,male,breadth,mx,molar,1,mxm1,NA
M14,7,R,male,breadth,mx,molar,2,mxm2,10.94
M14,7,R,male,breadth,mx,molar,3,mxm3,NA
M14,7,R,male,breadth,mx,premolar,4,mxp4,8.65
M14,7,L,male,breadth,mn,molar,1,mnm1,9.13
M14,7,L,male,breadth,mn,molar,2,mnm2,10.79
M14,7,L,male,breadth,mn,molar,3,mnm3,10.13
M14,7,L,male,breadth,mn,premolar,4,mnp4,7.47
M14,7,L,male,breadth,mx,molar,1,mxm1,NA
M14,7,L,male,breadth,mx,molar,2,mxm2,11.51
M14,7,L,male,breadth,mx,molar,3,mxm3,NA
M14,7,L,male,breadth,mx,premolar,4,mxp4,8.77
M14,8,R,male,breadth,mn,molar,1,mnm1,8.63
M14,8,R,male,breadth,mn,molar,2,mnm2,10.17
M14,8,R,male,breadth,mn,molar,3,mnm3,9.67
M14,8,R,male,breadth,mn,premolar,4,mnp4,6.83
M14,8,R,male,breadth,mx,molar,1,mxm1,NA
M14,8,R,male,breadth,mx,molar,2,mxm2,10.87
M14,8,R,male,breadth,mx,molar,3,mxm3,NA
M14,8,R,male,breadth,mx,premolar,4,mxp4,8.58
M14,8,L,male,breadth,mn,molar,1,mnm1,9.19
M14,8,L,male,breadth,mn,molar,2,mnm2,11.14
M14,8,L,male,breadth,mn,molar,3,mnm3,9.82
M14,8,L,male,breadth,mn,premolar,4,mnp4,7.43
M14,8,L,male,breadth,mx,molar,1,mxm1,NA
M14,8,L,male,breadth,mx,molar,2,mxm2,11.57
M14,8,L,male,breadth,mx,molar,3,mxm3,NA
M14,8,L,male,breadth,mx,premolar,4,mxp4,8.97
M14,9,R,male,breadth,mn,molar,1,mnm1,8.54
M14,9,R,male,breadth,mn,molar,2,mnm2,10.74
M14,9,R,male,breadth,mn,molar,3,mnm3,9.92
M14,9,R,male,breadth,mn,premolar,4,mnp4,7.26
M14,9,R,male,breadth,mx,molar,1,mxm1,NA
M14,9,R,male,breadth,mx,molar,2,mxm2,11.13
M14,9,R,male,breadth,mx,molar,3,mxm3,NA
M14,9,R,male,breadth,mx,premolar,4,mxp4,8.68
M14,9,L,male,breadth,mn,molar,1,mnm1,8.93
M14,9,L,male,breadth,mn,molar,2,mnm2,11.44
M14,9,L,male,breadth,mn,molar,3,mnm3,10.09
M14,9,L,male,breadth,mn,premolar,4,mnp4,7.42
M14,9,L,male,breadth,mx,molar,1,mxm1,NA
M14,9,L,male,breadth,mx,molar,2,mxm2,11.56
M14,9,L,male,breadth,mx,molar,3,mxm3,NA
M14,9,L,male,breadth,mx,premolar,4,mxp4,9.08
M14,10,R,male,breadth,mn,molar,1,mnm1,8.74
M14,10,R,male,breadth,mn,molar,2,mnm2,10.41
M14,10,R,male,breadth,mn,molar,3,mnm3,9.94
M14,10,R,male,breadth,mn,premolar,4,mnp4,7.38
M14,10,R,male,breadth,mx,molar,1,mxm1,NA
M14,10,R,male,breadth,mx,molar,2,mxm2,10.92
M14,10,R,male,breadth,mx,molar,3,mxm3,NA
M14,10,R,male,breadth,mx,premolar,4,mxp4,8.64
M14,10,L,male,breadth,mn,molar,1,mnm1,9.05
M14,10,L,male,breadth,mn,molar,2,mnm2,11.15
M14,10,L,male,breadth,mn,molar,3,mnm3,10.13
M14,10,L,male,breadth,mn,premolar,4,mnp4,7.41
M14,10,L,male,breadth,mx,molar,1,mxm1,NA
M14,10,L,male,breadth,mx,molar,2,mxm2,11.57
M14,10,L,male,breadth,mx,molar,3,mxm3,NA
M14,10,L,male,breadth,mx,premolar,4,mxp4,8.84
M15,1,R,male,breadth,mn,molar,1,mnm1,7.64
M15,1,R,male,breadth,mn,molar,2,mnm2,9.54
M15,1,R,male,breadth,mn,molar,3,mnm3,9.97
M15,1,R,male,breadth,mn,premolar,4,mnp4,6.64
M15,1,R,male,breadth,mx,molar,1,mxm1,NA
M15,1,R,male,breadth,mx,molar,2,mxm2,NA
M15,1,R,male,breadth,mx,molar,3,mxm3,NA
M15,1,R,male,breadth,mx,premolar,4,mxp4,NA
M15,1,L,male,breadth,mn,molar,1,mnm1,7.66
M15,1,L,male,breadth,mn,molar,2,mnm2,9.48
M15,1,L,male,breadth,mn,molar,3,mnm3,10.45
M15,1,L,male,breadth,mn,premolar,4,mnp4,7.03
M15,1,L,male,breadth,mx,molar,1,mxm1,NA
M15,1,L,male,breadth,mx,molar,2,mxm2,NA
M15,1,L,male,breadth,mx,molar,3,mxm3,NA
M15,1,L,male,breadth,mx,premolar,4,mxp4,NA
M15,2,R,male,breadth,mn,molar,1,mnm1,7.69
M15,2,R,male,breadth,mn,molar,2,mnm2,9.43
M15,2,R,male,breadth,mn,molar,3,mnm3,10.15
M15,2,R,male,breadth,mn,premolar,4,mnp4,6.26
M15,2,R,male,breadth,mx,molar,1,mxm1,NA
M15,2,R,male,breadth,mx,molar,2,mxm2,NA
M15,2,R,male,breadth,mx,molar,3,mxm3,NA
M15,2,R,male,breadth,mx,premolar,4,mxp4,NA
M15,2,L,male,breadth,mn,molar,1,mnm1,7.65
M15,2,L,male,breadth,mn,molar,2,mnm2,9.75
M15,2,L,male,breadth,mn,molar,3,mnm3,10.23
M15,2,L,male,breadth,mn,premolar,4,mnp4,6.99
M15,2,L,male,breadth,mx,molar,1,mxm1,NA
M15,2,L,male,breadth,mx,molar,2,mxm2,NA
M15,2,L,male,breadth,mx,molar,3,mxm3,NA
M15,2,L,male,breadth,mx,premolar,4,mxp4,NA
M15,3,R,male,breadth,mn,molar,1,mnm1,7.62
M15,3,R,male,breadth,mn,molar,2,mnm2,9.46
M15,3,R,male,breadth,mn,molar,3,mnm3,10.13
M15,3,R,male,breadth,mn,premolar,4,mnp4,6.58
M15,3,R,male,breadth,mx,molar,1,mxm1,NA
M15,3,R,male,breadth,mx,molar,2,mxm2,NA
M15,3,R,male,breadth,mx,molar,3,mxm3,NA
M15,3,R,male,breadth,mx,premolar,4,mxp4,NA
M15,3,L,male,breadth,mn,molar,1,mnm1,7.67
M15,3,L,male,breadth,mn,molar,2,mnm2,9.67
M15,3,L,male,breadth,mn,molar,3,mnm3,10.42
M15,3,L,male,breadth,mn,premolar,4,mnp4,6.99
M15,3,L,male,breadth,mx,molar,1,mxm1,NA
M15,3,L,male,breadth,mx,molar,2,mxm2,NA
M15,3,L,male,breadth,mx,molar,3,mxm3,NA
M15,3,L,male,breadth,mx,premolar,4,mxp4,NA
M15,4,R,male,breadth,mn,molar,1,mnm1,7.61
M15,4,R,male,breadth,mn,molar,2,mnm2,9.51
M15,4,R,male,breadth,mn,molar,3,mnm3,10.19
M15,4,R,male,breadth,mn,premolar,4,mnp4,6.24
M15,4,R,male,breadth,mx,molar,1,mxm1,NA
M15,4,R,male,breadth,mx,molar,2,mxm2,NA
M15,4,R,male,breadth,mx,molar,3,mxm3,NA
M15,4,R,male,breadth,mx,premolar,4,mxp4,NA
M15,4,L,male,breadth,mn,molar,1,mnm1,7.96
M15,4,L,male,breadth,mn,molar,2,mnm2,10.02
M15,4,L,male,breadth,mn,molar,3,mnm3,10.78
M15,4,L,male,breadth,mn,premolar,4,mnp4,7.03
M15,4,L,male,breadth,mx,molar,1,mxm1,NA
M15,4,L,male,breadth,mx,molar,2,mxm2,NA
M15,4,L,male,breadth,mx,molar,3,mxm3,NA
M15,4,L,male,breadth,mx,premolar,4,mxp4,NA
M15,5,R,male,breadth,mn,molar,1,mnm1,7.63
M15,5,R,male,breadth,mn,molar,2,mnm2,9.51
M15,5,R,male,breadth,mn,molar,3,mnm3,9.91
M15,5,R,male,breadth,mn,premolar,4,mnp4,6.32
M15,5,R,male,breadth,mx,molar,1,mxm1,NA
M15,5,R,male,breadth,mx,molar,2,mxm2,NA
M15,5,R,male,breadth,mx,molar,3,mxm3,NA
M15,5,R,male,breadth,mx,premolar,4,mxp4,NA
M15,5,L,male,breadth,mn,molar,1,mnm1,7.63
M15,5,L,male,breadth,mn,molar,2,mnm2,9.88
M15,5,L,male,breadth,mn,molar,3,mnm3,10.35
M15,5,L,male,breadth,mn,premolar,4,mnp4,6.94
M15,5,L,male,breadth,mx,molar,1,mxm1,NA
M15,5,L,male,breadth,mx,molar,2,mxm2,NA
M15,5,L,male,breadth,mx,molar,3,mxm3,NA
M15,5,L,male,breadth,mx,premolar,4,mxp4,NA
M15,6,R,male,breadth,mn,molar,1,mnm1,7.59
M15,6,R,male,breadth,mn,molar,2,mnm2,9.43
M15,6,R,male,breadth,mn,molar,3,mnm3,10.31
M15,6,R,male,breadth,mn,premolar,4,mnp4,6.79
M15,6,R,male,breadth,mx,molar,1,mxm1,NA
M15,6,R,male,breadth,mx,molar,2,mxm2,NA
M15,6,R,male,breadth,mx,molar,3,mxm3,NA
M15,6,R,male,breadth,mx,premolar,4,mxp4,NA
M15,6,L,male,breadth,mn,molar,1,mnm1,7.76
M15,6,L,male,breadth,mn,molar,2,mnm2,9.65
M15,6,L,male,breadth,mn,molar,3,mnm3,10.42
M15,6,L,male,breadth,mn,premolar,4,mnp4,7.09
M15,6,L,male,breadth,mx,molar,1,mxm1,NA
M15,6,L,male,breadth,mx,molar,2,mxm2,NA
M15,6,L,male,breadth,mx,molar,3,mxm3,NA
M15,6,L,male,breadth,mx,premolar,4,mxp4,NA
M15,7,R,male,breadth,mn,molar,1,mnm1,7.65
M15,7,R,male,breadth,mn,molar,2,mnm2,9.67
M15,7,R,male,breadth,mn,molar,3,mnm3,10.01
M15,7,R,male,breadth,mn,premolar,4,mnp4,6.46
M15,7,R,male,breadth,mx,molar,1,mxm1,NA
M15,7,R,male,breadth,mx,molar,2,mxm2,NA
M15,7,R,male,breadth,mx,molar,3,mxm3,NA
M15,7,R,male,breadth,mx,premolar,4,mxp4,NA
M15,7,L,male,breadth,mn,molar,1,mnm1,7.55
M15,7,L,male,breadth,mn,molar,2,mnm2,9.76
M15,7,L,male,breadth,mn,molar,3,mnm3,10.42
M15,7,L,male,breadth,mn,premolar,4,mnp4,6.98
M15,7,L,male,breadth,mx,molar,1,mxm1,NA
M15,7,L,male,breadth,mx,molar,2,mxm2,NA
M15,7,L,male,breadth,mx,molar,3,mxm3,NA
M15,7,L,male,breadth,mx,premolar,4,mxp4,NA
M15,8,R,male,breadth,mn,molar,1,mnm1,7.61
M15,8,R,male,breadth,mn,molar,2,mnm2,9.64
M15,8,R,male,breadth,mn,molar,3,mnm3,9.84
M15,8,R,male,breadth,mn,premolar,4,mnp4,6.25
M15,8,R,male,breadth,mx,molar,1,mxm1,NA
M15,8,R,male,breadth,mx,molar,2,mxm2,NA
M15,8,R,male,breadth,mx,molar,3,mxm3,NA
M15,8,R,male,breadth,mx,premolar,4,mxp4,NA
M15,8,L,male,breadth,mn,molar,1,mnm1,7.83
M15,8,L,male,breadth,mn,molar,2,mnm2,9.55
M15,8,L,male,breadth,mn,molar,3,mnm3,10.74
M15,8,L,male,breadth,mn,premolar,4,mnp4,7.01
M15,8,L,male,breadth,mx,molar,1,mxm1,NA
